id,user_id,created_at,tweet_text,President Obama,Fight climate Change,Judge Garland nomination,White House twitter handle,President Obama live speech
5.39501E+17,813286,12/1/2014 19:28,RT @VP: Affordable health care won't break the bank. Shop to #GetCovered on #CyberMonday at http://t.co/EO0WsRUooR - http://t.co/NdFmTSS7X6,0,0,0,0.0251,0
5.57731E+17,813286,1/21/2015 2:45,"""When it comes to issues like infrastructure and basic research, I know there's bipartisan support in this chamber."" --President Obama #SOTU",0.0319,0,0,0,0
6.46676E+17,813286,9/23/2015 13:21,LIVE: Watch as @Pontifex is welcomed to the White House. http://t.co/ZFiuZHzv1c #PopeInDC,0,0,0,0,0.0182
5.44658E+17,813286,12/16/2014 1:00,LAST CALL: There are only a few hours left to enroll for coverage that starts January 1st. http://t.co/h621ydbl5q #GetCovered,0,0,0,0,0
5.24696E+17,813286,10/21/2014 22:56,The countdown until open enrollment has begun. #HealthCareCountdown http://t.co/v0Zy3ItSYE,0,0,0,0,0
5.80053E+17,813286,3/23/2015 17:07,"On the fifth anniversary of health care reform, see how America is #BetterWithObamacare: http://t.co/kzRIKpEvft http://t.co/ZdvOy37FwM",0,0,0,0,0
6.28958E+17,813286,8/5/2015 15:58,LIVE: President Obama is speaking at @AmericanU about the importance of the #IranDeal. http://t.co/pdVL3s6FuY,0.0427,0,0,0,0
6.00312E+17,813286,5/18/2015 14:47,What will it take for climate change deniers to #ActOnClimate? http://t.co/uN7gkOcpyM,0,0.1417,0,0,0
5.32234E+17,813286,11/11/2014 18:10,"You have the power to make real, lasting change, but you're not in it alone. Join the movement: http://t.co/vkXN6UouDJ #OFAction",0,0.0501,0,0,0
7.68172E+17,813286,8/23/2016 19:43,"RT @WhiteHouse: ""What I want the people of Louisiana to know is this--you're not alone.""--@POTUS: https://t.co/6Uet2HpPXI https://t.co/d5yjHs...",0,0,0,0.1175,0
5.27156E+17,813286,10/28/2014 17:53,Who will make the biggest difference during the #Obamacare open enrollment period? That's up to you. http://t.co/rf8OdV7rBU,0,0,0,0,0
5.12317E+17,813286,9/17/2014 19:05,RT @NASA: LIVE Now: G+ Hangout on Observing Earth from Space w/ @AstroRM &amp; @Astro_Wakata: http://t.co/U5qP5NYUVY Q? #askNASA  http://t.co/2...,0,0,0,0.0454,0
5.15573E+17,813286,9/26/2014 18:46,Economic growth in the second quarter was even stronger than originally estimated: http://t.co/04yQG5W2Su,0,0,0,0,0
6.21071E+17,813286,7/14/2015 21:37,"""This is a cause that is bringing people in both houses of Congress together."" --President Obama",0.0545,0,0,0,0
5.75764E+17,813286,3/11/2015 21:03,"RT @FLOTUS: If you submit a video on your high school and the @FAFSA, FLOTUS might speak at graduation. http://t.co/fOcbGMsSVU http://t.co/...",0,0,0,0.032,0.0068
6.34017E+17,813286,8/19/2015 14:58,Climate change deniers want to stop the Clean Power Plan. Don't let them--add your name today: http://t.co/Qq3d4Eq8A7 #ActOnClimate,0,0.0821,0,0,0
6.23574E+17,813286,7/21/2015 19:25,"RT @WhiteHouse: The blue marble.
It's our home.
And soon, @NASA's #DSCOVR will be able to take full snapshots of it every few hours. http:/...",0,0,0,0.1052,0
5.33754E+17,813286,11/15/2014 22:51,"""So spread the word. Tell your friends and family members to get covered."" --President Obama http://t.co/I7V9l0BsgP",0.0345,0,0,0,0
6.87103E+17,813286,1/13/2016 2:43,"""Why would we want to pass up the chance for American businesses to produce and sell the energy of the future?"" --President Obama #SOTU",0.0377,0,0,0,0
6.44904E+17,813286,9/18/2015 16:00,The uninsured rate continues to fall--and that's no accident. Read about how #Obamacare is making a difference: http://t.co/eCHaWdPKam,0,0,0,0,0
5.49683E+17,813286,12/29/2014 21:47,Your commitment makes this grassroots movement what it is. Own a piece of it: http://t.co/yigPpDypzD http://t.co/vm4jQBLacQ,0,0,0,0,0
5.82933E+17,813286,3/31/2015 15:51,Be one of the people building this grassroots movement from the ground up: http://t.co/lznuV1ZcpF,0,0,0,0,0
5.55862E+17,813286,1/15/2015 23:01,LAST CALL: Enroll now and have health insurance on February 1st. http://t.co/emXaM0wL9H,0,0,0,0,0
4.99306E+17,813286,8/12/2014 21:24,"""The death of Michael Brown is heartbreaking."" --President Obama. Read the full statement: http://t.co/PMwsBGqbQB",0.0632,0,0,0.0013,0
7.20012E+17,813286,4/12/2016 22:13,It's time. #EqualPayDay https://t.co/VpcBDOHABW,0,0,0,0,0
6.54362E+17,813286,10/14/2015 18:23,"RT @WhiteHouse: RT if you agree: We can't condemn our kids to a planet that's beyond fixing. http://t.co/xQDERBymp3 #PeoplesClimate
http://...",0,0,0,0.1003,0
5.44259E+17,813286,12/14/2014 22:35,Tomorrow's deadline to #GetCovered for the new year is important: Don't miss it. http://t.co/JyK9eKqRyP http://t.co/5MmJojpa4C,0,0,0,0,0
6.16685E+17,813286,7/2/2015 19:08,"""We're stronger together than we are by ourselves."" --President Obama",0.0525,0,0,0,0
6.95388E+17,813286,2/4/2016 23:27,RT @WhiteHouse: BREAKING: Nearly 13 million Americans have signed up for private health coverage thanks to the Affordable Care Act. https:/...,0,0,0,0.0639,0
5.46381E+17,813286,12/20/2014 19:05,"""Pick any metric you want--America's resurgence is real."" Watch President Obama's weekly address: http://t.co/netUWCKifQ",0.019,0,0,0,0.0542
6.23896E+17,813286,7/22/2015 16:43,"Check out the President's final appearance on @TheDailyShow--and his newest ""executive order"": http://t.co/E9BGlTyEaS http://t.co/ku6QZx2nE1",0.0113,0,0,0,0
6.37665E+17,813286,8/29/2015 16:34,"""As long as I'm President, America will lead the world to meet the threat of climate change."" --President Obama http://t.co/KjpcaULAUR",0.0473,0.0981,0,0,0.0035
7.75388E+17,813286,9/12/2016 17:36,These are records we can't keep breaking. We must work together to #ActOnClimate. https://t.co/sTxNR10sjK,0,0,0,0,0
6.87107E+17,813286,1/13/2016 3:02,"""Democracy does require basic bonds of trust between its citizens."" --President Obama #SOTU",0.0473,0,0,0,0
6.74379E+17,813286,12/9/2015 0:06,Show your support for common-sense gun safety laws like closing the No-Fly List loophole: https://t.co/UsjEkfZQhb #DoSomething,0,0,0,0,0
5.78252E+17,813286,3/18/2015 17:51,"Tune in at 2:55 p.m. ET to watch President Obama talk about middle-class economics in Cleveland, Ohio. http://t.co/4mJWJXjxIP",0.018,0,0,0,0.2158
6.41287E+17,813286,9/8/2015 16:30,The #IranDeal has overwhelming support among leading scientists and non-proliferation experts. http://t.co/BxrK6jldNt,0,0.0012,0,0,0
7.17375E+17,813286,4/5/2016 15:34,Tune in at 12:15 p.m. ET to watch President Obama deliver a statement about the economy: https://t.co/yOJQ9yCJJ9,0.0218,0,0,0,0.2548
6.23248E+17,813286,7/20/2015 21:47,"""This is not just about American rights. It's about human rights."" --President Obama #ADA25",0.0408,0,0,0,0
5.44199E+17,813286,12/14/2014 18:36,"Get covered today, and you'll have health insurance on day one of 2015: http://t.co/uDxnuG0fjr",0,0,0,0,0
7.11239E+17,813286,3/19/2016 17:13,"In the weekly address, President Obama urges the Senate to give Judge Garland a fair hearing and timely vote: https://t.co/1EuiCg8e8E",0.0194,0,0.2065,0,0
5.93471E+17,813286,4/29/2015 17:45,"RT @WhiteHouse: Great to see @JNJNews expand paid leave benefits.
Now it's time for Congress to #LeadOnLeave: https://t.co/Pl8iwTrYMd http:...",0,0,0,0.0813,0
5.37701E+17,813286,11/26/2014 20:15,RT @EnvAm: #ClimateThanks to the millions of Americans who've spoken out in favor the Clean Power Plan. #ActOnClimate,0,0,0,0.0217,0
6.95661E+17,813286,2/5/2016 17:32,LIVE: President Obama is delivering a statement on the economy. https://t.co/aTTvy2tJ7l,0.031,0,0,0,0
6.04397E+17,813286,5/29/2015 21:22,Add your name to join the team fighting back against climate change denial: http://t.co/JNEXVHyT0q #ActOnClimate http://t.co/Hbu3cZcUgR,0,0.1074,0,0,0
4.96455E+17,813286,8/5/2014 0:37,LAST CHANCE: Sign OFA's birthday card for President Obama. http://t.co/KJG9Gx59B9,0.0329,0,0,0,0
5.96356E+17,813286,5/7/2015 16:49,That time President Obama didn't need an anger translator to show how much we need to #ActOnClimate: http://t.co/gI2YPGJ15B #TBT,0.0453,0,0,0,0
7.93512E+17,813286,11/1/2016 17:55,"With #Obamacare, people can focus on treatment for pre-existing conditions without the fear of coverage being cappe... https://t.co/jvdFY87XBu",0,0,0,0,0
6.09836E+17,813286,6/13/2015 21:33,"""Trade that's fair and free and smart will grow opportunity for our middle class."" --President Obama http://t.co/pJI3V2Nn7J #LeadOnTrade",0.0323,0,0.0119,0,0
6.21071E+17,813286,7/14/2015 21:35,"""Our criminal justice system isn't as smart as it should be."" --President Obama",0.0478,0,0,0,0
5.43476E+17,813286,12/12/2014 18:43,"RT @YoungInvincible: Want a #healthy2015? #GetCovered! For coverage on Jan 1, you'll need to sign up by Dec 15. Just #3daysleft! http://t.c...",0,0,0,0.032,0.0014
5.88773E+17,813286,4/16/2015 18:37,"""We shouldn't have to choose between rewarding work and raising a family."" --President Obama",0.0613,0,0,0,0
5.96007E+17,813286,5/6/2015 17:40,"RT @VP: Community
College
Should
Be
Free.
#collegein5words 
https://t.co/EQrXb7ILnZ http://t.co/Sy5Yo7QNAD",0.0003,0,0,0.0307,0
5.85932E+17,813286,4/8/2015 22:27,RT @LaborSec: It's a moral imperative to protect the rights of #LGBT workers. Today we make another step toward workplace equality: http://...,0,0,0,0.0273,0
5.18079E+17,813286,10/3/2014 16:44,"Progress: The unemployment rate just fell to 5.9%, the lowest rate since July 2008. #ActOnJobs",0,0,0,0,0
6.73919E+17,813286,12/7/2015 17:34,RT @WhiteHouse: Here's what Congress should do  now to make it harder for people to buy assault weapons: https://t.co/oDIQ2UMleK https://t....,0,0,0,0.1032,0
6.46414E+17,813286,9/22/2015 20:03,LIVE: President Obama and others are greeting @Pontifex at Joint Base Andrews. http://t.co/zjsmIQ2ZBo,0.0752,0,0,0,0
5.57724E+17,813286,1/21/2015 2:18,"""We salute the courage and sacrifice of every man and woman in this 9/11 generation who has served to keep us safe."" --President Obama #SOTU",0.0351,0,0,0,0
6.70308E+17,813286,11/27/2015 18:26,The Clean Power Plan is one of the biggest step America's ever taken to tackle climate change. https://t.co/UOvVIhJ7pp,0,0.0806,0,0,0
5.921E+17,813286,4/25/2015 22:57,Cecily Strong hosts the White House Correspondents' Dinner tonight at 8 p.m. ET. Watch it here: http://t.co/9tfUryyAP7,0,0,0,0,0.1696
5.57725E+17,813286,1/21/2015 2:21,"""In two weeks, I will send this Congress a budget filled with ideas that are practical, not partisan."" --President Obama #SOTU",0.0367,0,0,0,0
6.8442E+17,813286,1/5/2016 17:04,"RT @WhiteHouse: ""Fort Hood
Binghamton
Aurora
Oak Creek
Newtown
The Navy Yard
Santa Barbara
Charleston
San Bernardino
Too many.""
--@POTUS
#St...",0,0,0,0.19,0
7.8223E+17,813286,10/1/2016 14:46,"In the weekly address, President Obama discusses why access to paid leave is so important. https://t.co/q9kDEqYs5u #LeadOnLeave",0.0228,0,0,0,0
5.52967E+17,813286,1/7/2015 23:15,Great news: The uninsured rate in the U.S. has dropped to 12.9 percent. http://t.co/NN9hlDz4lU #Obamacare,0,0,0,0,0.0003
6.16677E+17,813286,7/2/2015 18:36,LIVE: President Obama is at @UWLaCrosse speaking about economic progress. http://t.co/k7fJ4bBc2x,0.0522,0,0,0,0
5.3554E+17,813286,11/20/2014 21:06,Tonight the President will announce the actions he's taking to fix our broken immigration system. Tune in at 8 pm ET: http://t.co/Lhx6nuViQf,0.0001,0,0,0,0.0319
7.19943E+17,813286,4/12/2016 17:37,Stand up for equal pay--add your name now: https://t.co/X3NldyL4LJ #EqualPayDay,0,0,0,0,0
5.57724E+17,813286,1/21/2015 2:20,RT @OFA: We've fought our way back from economic crisis. It's time for Congress to build on that momentum. #SOTU,0,0,0,0.0099,0
7.64536E+17,813286,8/13/2016 18:56,"""There's no doubt that America has become a global leader in the fight against climate change."" --President Obama https://t.co/nuI6cbADqm",0.0371,0.1091,0.0078,0,0
6.17374E+17,813286,7/4/2015 16:46,"""From my family to yours, have a safe and happy Fourth of July."" --President Obama http://t.co/vM9HOpGgXy",0.0432,0,0,0,0
6.80114E+17,813286,12/24/2015 19:53,Beautiful mountain tops. Huge glaciers. And polar bears--see them all in Alaska. https://t.co/P93uQBWHpX https://t.co/IIM1Q3afJz,0,0,0,0,0
5.17744E+17,813286,10/2/2014 18:30,"""We have to make our economy work for every working American."" --President Obama #AmericaLeads",0.0411,0,0,0,0
7.11916E+17,813286,3/21/2016 14:01,Tell Senate leaders: Your constituents expect you to #DoYourJob. https://t.co/xJFlsGS3Ry https://t.co/qdeP1x3QTC,0,0,0.0474,0,0
7.79396E+17,813286,9/23/2016 19:03,Watch President Obama and @CEAChair Jason Furman discuss the positive gains the American economy has made. https://t.co/J28Crn3WAP,0.0531,0,0,0,0.0911
5.66391E+17,813286,2/14/2015 0:19,Just like your favorite romantic comedies--but with benefits: http://t.co/60fxgyjsry #GetCoveredNow,0,0,0,0,0
5.30111E+17,813286,11/5/2014 21:33,"""I'm going to squeeze every last bit of opportunity to make the world a better place over these last two years."" --President Obama",0.0338,0,0,0,0.0006
6.12365E+17,813286,6/20/2015 21:03,"""In a relentlessly-changing economy, we've got more work to do."" --President Obama on growing economic opportunity http://t.co/3OQ6Xiz6Ix",0.0294,0,0,0,0
6.62733E+17,813286,11/6/2015 20:47,Retweet if you support American leadership on climate change. #ActOnClimate https://t.co/nzUDGeuE7v,0,0.14,0,0,0
7.05103E+17,813286,3/2/2016 18:49,The obstruction of our Supreme Court is completely unprecedented. Sign the petition telling the Senate: #DoYourJob. https://t.co/STmBjGzaA0,0,0,0,0,0
6.87103E+17,813286,1/13/2016 2:45,"""Gas under two bucks a gallon ain't bad, either."" --President Obama #SOTU",0.0468,0,0,0,0
5.44588E+17,813286,12/15/2014 20:19,"""When the world calls on America, we call on you--our men and women in uniform."" --President Obama #JoiningForces",0.0395,0,0,0,0
7.76079E+17,813286,9/14/2016 15:24,The U.S. is on track to hit two million solar installations within the next two years. Momentum is building: https://t.co/dTb4M3J4MY,0,0,0,0,0
5.26787E+17,813286,10/27/2014 17:25,Millions of Americans still need to get health insurance--this is your chance to make an impact: http://t.co/nCjdfzik9v,0,0,0,0,0
6.63806E+17,813286,11/9/2015 19:49,RT @OFA: The #OFAFallSummit with @BarackObama is about to kick off. Follow along. https://t.co/O8A2QHT1Zm,0,0,0,0.0233,0
5.85855E+17,813286,4/8/2015 17:19,Today marks an important milestone for civil rights. Read more from @vj44: http://t.co/fJaRbBGnXI,0,0,0,0,0
5.13001E+17,813286,9/19/2014 16:26,"""This is not your fight alone. It's on all of us."" --President Obama #ItsOnUs",0.0468,0,0,0,0
7.22189E+17,813286,4/18/2016 22:23,Happy National Park Week. Go #FindYourPark today. https://t.co/B00kPjS35Q https://t.co/uTNnDkSw6O,0,0,0,0,0
7.19924E+17,813286,4/12/2016 16:23,"""I'm here to say we will close the wage gap."" --President Obama #EqualPayDay https://t.co/NqmuWFRJHO",0.0515,0,0,0,0.0077
5.31949E+17,813286,11/10/2014 23:20,President Obama took a stand to keep the internet open and free. Sign the petition to protect #NetNeutrality: http://t.co/3XXLwgskKg,0.032,0,0,0,0
5.37671E+17,813286,11/26/2014 18:16,Don't miss the annual turkey pardoning at 2:15 p.m. ET: http://t.co/8tWd5WOLQX,0,0,0,0,0.1779
6.02159E+17,813286,5/23/2015 17:09,Today is the last day to get your application in for the @OFA Summer Fellowship program: http://t.co/KqmyRwmWOl,0,0,0,0,0
5.80433E+17,813286,3/24/2015 18:18,"WATCH: President Obama talks with 6-year-old ""Supergirls"" at the #WHScienceFair. http://t.co/oyK076HvSz",0.0516,0,0,0.0004,0.0875
7.26539E+17,813286,4/30/2016 22:28,"Tune in at 8:00 p.m. ET to watch ""Comedian-in-Chief"" President Obama at the #WHCD: https://t.co/JePbRDQkgG",0.0271,0,0,0,0.2225
5.54734E+17,813286,1/12/2015 20:17,"Great news: At the start of 2015, workers in twenty states saw an increase to the minimum wage. http://t.co/qFKRTVJjgO #RaiseTheWage",0,0,0,0,0
6.97898E+17,813286,2/11/2016 21:42,"Marriage equality may be the law of the land, but there's more work to do to end discrimination. Join the fight: https://t.co/DlDQ35K8o6",0,0,0,0,0
5.42415E+17,813286,12/9/2014 20:26,LIVE: The President is holding a town hall meeting in Nashville about #ImmigrationAction. Watch here: http://t.co/9fB2WcGDzP,0.0098,0,0,0,0.0221
6.453E+17,813286,9/19/2015 18:12,"""There's nothing principled about the idea of another government shutdown."" --President Obama http://t.co/P7dlz9Q0V9",0.0407,0,0,0,0
7.37292E+17,813286,5/30/2016 14:36,"""This Memorial weekend, I hope you'll join me in acts of remembrance."" --President Obama https://t.co/UxDZMDjMdu",0.0556,0,0,0,0
6.14456E+17,813286,6/26/2015 15:31,"""America should be very proud."" --President Obama #LoveWins",0.0477,0,0,0,0
6.7506E+17,813286,12/10/2015 21:09,WATCH: President Obama tells a room full of organizers to continue the fight on climate change. https://t.co/ri3kiWVDLT #ActOnClimate,0.0319,0.1019,0,0,0.051
6.09104E+17,813286,6/11/2015 21:05,200 trillion gallons of rain fell in May--the wettest month on record. http://t.co/87oGgLFiJt #ActOnClimate,0.0018,0,0,0,0
7.80436E+17,813286,9/26/2016 15:55,The American people are waiting for Senate leaders to do their jobs. https://t.co/LNqAQpxMle,0,0,0.0489,0,0
5.57728E+17,813286,1/21/2015 2:34,"""If you truly believe you could work full-time and support a family on less than $15,000 a year, go try it."" --President Obama #RaiseTheWage",0.0306,0,0,0,0
6.9357E+17,813286,1/30/2016 23:00,RT @OFA: Millions of families now have peace of mind thanks to #Obamacare. Say you'll fight for it: https://t.co/lQwbqrGZut https://t.co/jS...,0,0,0,0.0107,0
